id,conversation_id,created_at,date,time,time_zone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweet_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,geo,source,rt_user_id,retweet_date,retweet_id
1306247520561946624,1306247520561946624,2020-09-16 15:04:12,2020-09-16,15:04:12,UTC,808416290,naveen_vsnl,Naveen Aggarwal,New Delhi,"@yadavakhilesh क्या आपने रोजगार बढ़ाने की कोशिश की थी ??
क्या यह वक़्त जब Covid-19 की वजह से पूरा विश्व महामंदी की चपेट में है तब इस तरह का प्रदर्शन देश हित मे है ??",['yadavakhilesh'],[],[],0,0,0,[],[],http://twitter.com/anyuser/status/1306247520561946624,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,0
1306247518267805703,1306247518267805703,2020-09-16 15:04:11,2020-09-16,15:04:11,UTC,120007286,namitjain01555,Namit Jain,"Raipur, India","RT @lalluram_news: ‘#coronavirus से जंग, जन भागीदारी के संग’ अभियान की बिलासपुर में शुरुआत, महापौर यादव और समाजसेवी बोलर ने किया मास्क और…",['lalluram_news'],[],[],0,1,0,['coronavirus'],[],http://twitter.com/anyuser/status/1306247518267805703,False, ,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",853691878289448960,Wed Sep 16 14:55:34 +0000 2020,1306245348440956928
1306247473124446208,1306247473124446208,2020-09-16 15:04:01,2020-09-16,15:04:01,UTC,1205079966959820801,ManishK08866680,Manish Khandal,,@1stIndiaNews @INCIndia @BJP4India @INCKerala @BJP4Keralam @RahulGandhi @ahmedpatel @JPNadda राज. में RPSC व RSSB हर भर्ती परीक्षा #COVID व #UG_PG_EXAM के कारण स्थगित किन्तु #RSSB_LIBRARIAN_POSTPONE  क्यों नहीं करा। चेयरमैन ने पेपर बेचे व पुराना गिरोह को पकड़ा नहीं गया। @RajCMO @PSKhachariyawas @Rajendra4BJP @zeerajasthan_ @1stIndiaNews @News18Rajasthan @INCRajasthan,"['1stIndiaNews', 'INCIndia', 'BJP4India', 'INCKerala', 'BJP4Keralam', 'RahulGandhi', 'ahmedpatel', 'JPNadda', 'RajCMO', 'PSKhachariyawas', 'Rajendra4BJP', 'zeerajasthan_', '1stIndiaNews', 'News18Rajasthan', 'INCRajasthan']",[],[],0,0,0,"['COVID', 'UG_PG_EXAM', 'RSSB_LIBRARIAN_POSTPONE']",[],http://twitter.com/anyuser/status/1306247473124446208,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,0
1306247139085910017,1306247139085910017,2020-09-16 15:02:41,2020-09-16,15:02:41,UTC,1274943645297397761,RahulGandhipap2,Rahul Gandhi pappu,,"@pbhushan1 @Drvilasjagdale Lekin Ap kyun nehi bolte Covid 19 fake hai?
A sochi samgi sajis hai?","['pbhushan1', 'Drvilasjagdale']",[],[],0,0,0,[],[],http://twitter.com/anyuser/status/1306247139085910017,False, ,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,0
1306247107888570369,1306247107888570369,2020-09-16 15:02:34,2020-09-16,15:02:34,UTC,707944910914260992,sejuchhoga,Chhoga Meghwal,"Jalor, India","@msisodia  ji  को अभी पता चला है क्या ?
हम तो जन्मों से झेलते आ रहे है ।
और कितना सहना पड़ेगा पता नही  #casteist .
@msisodia जी @AzadSamajParty_ 
#covid_19 https://t.co/efHRYSs9Jp","['msisodia', 'msisodia', 'AzadSamajParty_']",[],['https://pbs.twimg.com/media/EiC40MIU4AE8uUh.jpg'],0,0,0,"['casteist', 'covid_19']",[],http://twitter.com/anyuser/status/1306247107888570369,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,0
1306247049239691264,1306247049239691264,2020-09-16 15:02:20,2020-09-16,15:02:20,UTC,1078979575781109760,RavichaudharyN1,Ravi kumar,अलीगढ़ भारत,"RT @MANOJRLD: आ जाओ कंगना वालो दिलाओ इंसाफ।

@bhagalsanju
@BramhRakshas  @UPENDRA57815086
https://t.co/5qnrSboyaM","['MANOJRLD', 'BhagalSanju', 'BramhRakshas', 'UPENDRA57815086']","[{'url': 'https://t.co/5qnrSboyaM', 'expanded_url': 'https://www.jansatta.com/crime-news-hindi/uttarakhand-rape-allegation-on-bjp-mla-mahesh-singh-negi-victim-demands-cbi-inquiry-covid-19-coronavirus/1521065/', 'display_url': 'jansatta.com/crime-news-hin…', 'indices': [90, 113]}]",[],0,5,0,[],[],http://twitter.com/anyuser/status/1306247049239691264,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3141666398,Wed Sep 16 12:19:22 +0000 2020,1306206040166408192
1306247011415388164,1306247011415388164,2020-09-16 15:02:11,2020-09-16,15:02:11,UTC,1259113607004147717,IswarNathKumar2,Iswar Nath Kumar,,"RT @NaveenK58229204: #UPP49568_JOINING_PAC
#योगीजी_न्ही_चाहिए_साँबिदा 
महोदय! केवल उत्तर प्रदेश में 23500 के लगभग ट्रेनिंग कराने में सक्षम…",['NaveenK58229204'],[],[],0,27,0,"['UPP49568_JOINING_PAC', 'योगीजी_न्ही_चाहिए_साँबिदा']",[],http://twitter.com/anyuser/status/1306247011415388164,False, ,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1286598781824167937,Wed Sep 16 04:14:40 +0000 2020,1306084058389073920
1306246948236587009,1306246948236587009,2020-09-16 15:01:56,2020-09-16,15:01:56,UTC,781441266320039936,sauravk385,$@Uπ@B#...,Varanasi,"RT @AmitPandey__: Covid Situation 🤣🤣🤣

उनके लिए जो इसे हल्के में ले रहे है..वैक्सीन आने तक हल्के में नही लेना है https://t.co/Qd57mWfnCE",['AmitPandey__'],[],['https://pbs.twimg.com/ext_tw_video_thumb/1306111815341035520/pu/img/TkpjXOLg3VUOVrbx.jpg'],0,48,0,[],[],http://twitter.com/anyuser/status/1306246948236587009,False, ,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",546933045,Wed Sep 16 06:05:03 +0000 2020,1306111838506102784
1306246910995435520,1306246910995435520,2020-09-16 15:01:47,2020-09-16,15:01:47,UTC,1245745193204105217,rahulpa06207578,Ram,,@Rajendra4BJP @RajGovOfficial सर ये तो आकड़े भी छिपा रहे है इससे केंद्र की Covid-19 रणनीति पे फर्क़ पड़ेगा. आप मजबूत विपक्ष है और मेरे प्रिय नेताओं मे एक है इनका इलाज करिए जब मेरे जैसे साधारण इंसान के पास 1100 मरीज़ का डाटा है तो आप सक्षम है.,"['Rajendra4BJP', 'RajGovOfficial']",[],[],0,0,0,[],[],http://twitter.com/anyuser/status/1306246910995435520,False, ,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,0
1306246743839748104,1306246743839748104,2020-09-16 15:01:07,2020-09-16,15:01:07,UTC,1249889719439233025,_veshnav,veshnav,,@mdmeena_ सही कहा... साथियो कोई भी इस चकर मे मत पडो..... क्योकि बाद में gov या University कोई भी rule बना सकती है... या फिर दुबारा exam केवल covid पेशेंट के लिए ही हो सकता है..... यह खतरनाक है https://t.co/fQei4DCsX4,['mdmeena_'],"[{'url': 'https://t.co/fQei4DCsX4', 'expanded_url': 'https://twitter.com/mdmeena_/status/1306239989538193409', 'display_url': 'twitter.com/mdmeena_/statu…', 'indices': [193, 216]}]",[],0,0,1,[],[],http://twitter.com/anyuser/status/1306246743839748104,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,0
1306246738760462339,1306246738760462339,2020-09-16 15:01:06,2020-09-16,15:01:06,UTC,1197393964279615489,AJandhara,Aaj Ki Jandhara,"Raipur, India","**कोविड केयर सेंटर की स्वच्छता पर लापरवाही बर्दाश्त नहीं - कलेक्टर**https://t.co/HgOkgUJRHt

*ताज़ा ख़बरों के लिए नीचे दिए गए लिंक से हमारे  WhatsApp ग्रुप से जुड़िए...*
*https://t.co/JkcZ1TZkVw*

*ताज़ा ख़बरों के लिए हमारे youtube से जुड़िए*
*https://t.co/jvNVYJnOcW*",[],"[{'url': 'https://t.co/HgOkgUJRHt', 'expanded_url': 'https://www.aajkijandhara.com/news/LysvF/negligence-on-cleanliness-of-covid-care-center-is-not-tolerated-collector', 'display_url': 'aajkijandhara.com/news/LysvF/neg…', 'indices': [68, 91]}, {'url': 'https://t.co/JkcZ1TZkVw', 'expanded_url': 'https://chat.whatsapp.com/LemvrD4Y4ykIYnMz5u4LRo', 'display_url': 'chat.whatsapp.com/LemvrD4Y4ykIYn…', 'indices': [171, 194]}, {'url': 'https://t.co/jvNVYJnOcW', 'expanded_url': 'https://youtu.be/6nRyWpT8rto', 'display_url': 'youtu.be/6nRyWpT8rto', 'indices': [244, 267]}]",[],0,0,0,[],[],http://twitter.com/anyuser/status/1306246738760462339,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,0
1306246727972786176,1306246727972786176,2020-09-16 15:01:03,2020-09-16,15:01:03,UTC,117802606,sam2985,K D🇮🇳,"Mumbai, India",@RanaAyyub Aur aap jhoothi COVID reports share karti rahiyega.,['RanaAyyub'],[],[],0,0,0,[],[],http://twitter.com/anyuser/status/1306246727972786176,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,0
1306246618132381696,1306246618132381696,2020-09-16 15:00:37,2020-09-16,15:00:37,UTC,3304279934,SdParas,अनजान,दरियाबाद ,"RT @BarabankiD: CMO/ADM/SDM व उप चिoअधीक्षकों के साथ INTERGRATED COVID COMMAND &amp; CONTROL CENTER मे कांटेक्ट ट्रेसिंग तथा आरोग्य सेतु,Home I…",['BarabankiD'],[],[],0,7,0,[],[],http://twitter.com/anyuser/status/1306246618132381696,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1012520451858296832,Wed Sep 16 07:23:37 +0000 2020,1306131609947533314
1306246557793046530,1306246557793046530,2020-09-16 15:00:22,2020-09-16,15:00:22,UTC,1273245117055406086,Pranjal7576,Pranjal Shukla,,"""Paisa haathon ka maeel hota hai"" bolne wale hi Covid time me sabse pehle gareeb hue.

#paisabachao #multiplesourceofearning",[],[],[],0,0,0,"['paisabachao', 'multiplesourceofearning']",[],http://twitter.com/anyuser/status/1306246557793046530,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,0
1306246470740434944,1306246470740434944,2020-09-16 15:00:02,2020-09-16,15:00:02,UTC,127848415,shadabafrozmba,Shadab Afroz,"New Delhi, INDIA","RT @ndtvindia: मध्य प्रदेश में स्वास्थ्य विभाग की लापरवाही का मामले आया सामने, #Corona जांच में सैम्पल दिए बिना 15 लोगों की रिपोर्ट आई पॉजि…",['ndtvindia'],[],[],0,62,0,['Corona'],[],http://twitter.com/anyuser/status/1306246470740434944,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",321271735,Wed Sep 16 13:03:04 +0000 2020,1306217038382280706
1306246394957627397,1306246394957627397,2020-09-16 14:59:44,2020-09-16,14:59:44,UTC,1104621250469490688,MariaSe21012989,Maria Selvam,,RT @49SrinagarCRPF: FIT INDIA MOVEMENT अभियान के तहत Avantika Srivastava 11 वर्ष जो कि COVID जैसे वायरस को हराने के बाद अपनी स्वास्थ एवं रो…,['49SrinagarCRPF'],[],[],0,20,0,[],[],http://twitter.com/anyuser/status/1306246394957627397,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",961117609155493889,Wed Sep 16 04:59:44 +0000 2020,1306095401477353472
1306246394043404288,1306246394043404288,2020-09-16 14:59:43,2020-09-16,14:59:43,UTC,974203608362299392,afifashamim_,Afifa Shamim,"Kolkata, India",@RadhikaY4406 @itsvarshang Mujhe yaad hai ye lockdown aur Covid se pehle jo last snack tha vo dark green Kurkure hi tha. Covid se pehle ki saari baatein ek distant memory ban gayi hai. 😭😭😭,"['RadhikaY4406', 'itsvarshang']",[],[],0,0,1,[],[],http://twitter.com/anyuser/status/1306246394043404288,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,0
1306246349541654530,1306246349541654530,2020-09-16 14:59:33,2020-09-16,14:59:33,UTC,1116724577432793093,Daivikk108,CORONA Ki VACCINE,Aukaat Mein,"RT @SaundiD: @myogiadityanath जी ने #UP में
अब तक 75 लाख से अधिक
#COVID__19 test करवाए हैं
जबकि
खंजरवाल जी अब तक
21 लाख कोरोना टैस्ट ही कर…","['SaundiD', 'myogiadityanath']",[],[],0,39,0,"['UP', 'COVID__19']",[],http://twitter.com/anyuser/status/1306246349541654530,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",635466990,Sun Sep 13 15:37:12 +0000 2020,1305168662282735618
1306246344063905792,1306246344063905792,2020-09-16 14:59:31,2020-09-16,14:59:31,UTC,1471503038,rampurpolice,Rampur police,"Rampur, India",RT @rampurpolice: #एसपी_रामपुर के निर्देशन में समस्त CO'S/SHO'S द्वारा #Covid_19 के संक्रमण से बचाव हेतु अपने-2 क्षेत्र में जनता से घरों…,['rampurpolice'],[],[],0,1,0,"['एसपी_रामपुर', 'Covid_19']",[],http://twitter.com/anyuser/status/1306246344063905792,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1471503038,Wed Sep 16 14:57:55 +0000 2020,1306245938428608512
1306246312686362624,1306246312686362624,2020-09-16 14:59:24,2020-09-16,14:59:24,UTC,852127649497526273,AnandSinghMeh11,Anand Singh Mehra,"Banbasa, India","RT @KupadhyayINC: -3-आकृष्ट करने के लिये पानी व बिजली के बिलों की होली COVID-19 की गाइड लाईनों को ध्यान में रखते हुये, निम्न कार्यक्रम अनु…",['KupadhyayINC'],[],[],0,2,0,[],[],http://twitter.com/anyuser/status/1306246312686362624,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3188896453,Wed Sep 16 14:22:57 +0000 2020,1306237137755406336
1306246301277761536,1306246301277761536,2020-09-16 14:59:21,2020-09-16,14:59:21,UTC,1163276809,SajalMishra23,Sajal,"Bhagalpur , Bihar",@_dactar_babu Aur ek google chacha hai..Har cheez ko cancer aur covid se jod rahe aajkl !!,['_dactar_babu'],[],[],0,0,0,[],[],http://twitter.com/anyuser/status/1306246301277761536,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,0
1306246165072027649,1306246165072027649,2020-09-16 14:58:49,2020-09-16,14:58:49,UTC,1657620379,rpbreakingnews,rpbreakingnews,"JLN Marg, Jaipur, Rajasthan","अभिभावकों ने जौहरी बाजार में मांगी भीख,जानें क्या है माजरा
https://t.co/FNwNs6mDzR",[],"[{'url': 'https://t.co/FNwNs6mDzR', 'expanded_url': 'https://www.patrika.com/jaipur-news/parents-demand-schools-for-free-school-fee-amid-covid-19-6404634/', 'display_url': 'patrika.com/jaipur-news/pa…', 'indices': [59, 82]}]",[],0,3,17,[],[],http://twitter.com/anyuser/status/1306246165072027649,False, ,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,0
1306246094897049605,1306246094897049605,2020-09-16 14:58:32,2020-09-16,14:58:32,UTC,843529538,PalpalIndia,palpalindia.com,INDIA,"जबलपुर में फैल रहे कोरोना संक्रमण ने बढ़ाई दहशत, फिर मिले 184 पाजिटिव news in hindi https://t.co/PPk1x0W8ce",[],"[{'url': 'https://t.co/PPk1x0W8ce', 'expanded_url': 'https://www.palpalindia.com/2020/09/16/Madhya-Pradesh-Jabalpur-covid-19-infection-panic-184-positive-news-in-hindi-12660.html', 'display_url': 'palpalindia.com/2020/09/16/Mad…', 'indices': [84, 107]}]",[],0,0,0,[],[],http://twitter.com/anyuser/status/1306246094897049605,False, ,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,0
1306245895067844608,1306245895067844608,2020-09-16 14:57:44,2020-09-16,14:57:44,UTC,127775935,janrapat,Janrapat,,"कोविड-19 : अब ज्यादा चार्ज नहीं ले पाएंगे निजी अस्पताल, पैथोलॉजी लैब.. सरकार ने तय कर दी जांच के लिए दर https://t.co/D8WepDUF12",[],"[{'url': 'https://t.co/D8WepDUF12', 'expanded_url': 'https://janrapat.com/chhattisgarh/covid-19-now-private-hospitals-pathology-labs-will-not-be-able-to-charge-much-government-has-fixed-rate-for-investigation', 'display_url': 'janrapat.com/chhattisgarh/c…', 'indices': [104, 127]}]",[],0,0,0,[],[],http://twitter.com/anyuser/status/1306245895067844608,False, ,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,0
1306245860603248640,1306245860603248640,2020-09-16 14:57:36,2020-09-16,14:57:36,UTC,2476393573,Ajjat94Jat,ajay jat,"गुवाहाटी, भारत","RT @vivek_mishra97: केश बढ़ रहे हैं इसलिए नाई के पास जाने की सोचता हूँ पर केस बढ़ रहे हैं ये सोचकर हिम्मत नहीं पड़ती।

#Covid_19",['vivek_mishra97'],[],[],0,1,0,['Covid_19'],[],http://twitter.com/anyuser/status/1306245860603248640,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3971560152,Wed Sep 16 04:49:32 +0000 2020,1306092835775549440
1306245824809033728,1306245824809033728,2020-09-16 14:57:28,2020-09-16,14:57:28,UTC,1056218536178143232,TheSanghiGuy,🇮🇳 आदर्श सिंह 🇮🇳,भारत/हिंदुस्थान/आर्यावर्त,"RT @OpIndia_in: ट्विटर ने उस वैज्ञानिक का किया अकाउंट सस्पेंड, जिसने COVID-19 वायरस के वुहान लैब में बनाने का किया ‘खुलासा’

#COVID19 #Wuha…",['OpIndia_in'],[],[],0,247,0,['COVID19'],[],http://twitter.com/anyuser/status/1306245824809033728,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1068155700168126464,Wed Sep 16 03:46:38 +0000 2020,1306077006577057793
1306245741661224961,1306245741661224961,2020-09-16 14:57:08,2020-09-16,14:57:08,UTC,54600826,srizzler,Srizzler,,"@uRstruLymaNohaR Beebtsam ga, nanna annaru naa chinnapti nundi inti pattuna vunna ekaika sandharbham anta covid valla :)",['uRstruLymaNohaR'],[],[],0,0,0,[],[],http://twitter.com/anyuser/status/1306245741661224961,False, ,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,0
1306245141611470848,1306245141611470848,2020-09-16 14:54:45,2020-09-16,14:54:45,UTC,1268513763919048709,monalis16404345,monalisa,,"RT @AjayPan40217166: @ashokgehlot51 Wahh 🤣🤣😂😂😂😂😂

Aaj के ptet के पेपर में covid 19 की गाइडेंस की खूब धज्जियां उड़ी 😂😂😂😂
#Justice_For_Raj_Fi…","['AjayPan40217166', 'ashokgehlot51']",[],[],0,2,0,[],[],http://twitter.com/anyuser/status/1306245141611470848,False, ,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1261512166852759552,Wed Sep 16 14:43:23 +0000 2020,1306242283814100993
1306245063760965632,1306245063760965632,2020-09-16 14:54:26,2020-09-16,14:54:26,UTC,1019858277557915648,NaazUruba,Naaz,Apne ❤ me,RT @AacharySahiL: रूस : कोरोना की स्पुतनिक-V वैक्सीन की 100 मिलियन खुराक भारत के लिये डॉ. रेड्डी कम्पनी के साथ बांटने के लिए तैयार हो गया…,['AacharySahiL'],[],[],0,12,0,[],[],http://twitter.com/anyuser/status/1306245063760965632,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",710323866401251328,Wed Sep 16 11:47:27 +0000 2020,1306198007881240576
1306244792888614912,1306244792888614912,2020-09-16 14:53:22,2020-09-16,14:53:22,UTC,47325599,singhvarun,Singh Varun,"Mumbai, India","RT @advocaterakesh9: कर्मण्येवाधिकारस्ते मा फलेषु कदाचन्। मा कर्मफलहेतुर्भूर्मा ते संगोस्त्वकर्मणि।। इंसान को केवल कर्म का ही अधिकार है, उस…",['advocaterakesh9'],[],[],0,9,0,[],[],http://twitter.com/anyuser/status/1306244792888614912,False, ,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",738581511591460864,Wed Sep 16 08:41:22 +0000 2020,1306151179328471040
1306244790942601217,1306244790942601217,2020-09-16 14:53:21,2020-09-16,14:53:21,UTC,86869818,sachinaj2001,Dr. Sachin A. Joshi,"Hanau, Germany",@anuragkashyap72 Covid ke bare me apane CM se hi pucho to accha hai..,['anuragkashyap72'],[],[],0,0,1,[],[],http://twitter.com/anyuser/status/1306244790942601217,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,0
1306244484737372160,1306244484737372160,2020-09-16 14:52:08,2020-09-16,14:52:08,UTC,846354307431763969,ratanjais,Ratan Jaiswal,"Uttar Pradesh, India","RT @JagranNews: जागरणजनमत
क्या केंद्र सरकार को अब सांसद निधि यानी एमपीलैड को बहाल कर देना चाहिए?
#Mplads #CoronavirusIndia #Covid_19",['JagranNews'],[],[],0,15,0,"['Mplads', 'CoronavirusIndia', 'Covid_19']",[],http://twitter.com/anyuser/status/1306244484737372160,False, ,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",64639742,Wed Sep 16 13:42:15 +0000 2020,1306226896405815296
1306244415619362823,1306244415619362823,2020-09-16 14:51:52,2020-09-16,14:51:52,UTC,137635702,ex_logical,सुनिल Kr.,आप मस्त मैं भी मस्त ,"शोक संदेश अखबारों मे शायद तीन गुणा के करीब हो चुके लेकिन कमाल की बात देखिये की COVID-19 की fatality Rate भारत मे सबसे कम है ! एक बार ये जो पत्रकार बनते है वो पता लगाए कोविड हॉस्पिटल के बाहर जाकर स्थिति क्या है अगर कंगना, रवि किशन और जया बच्चन से फुर्सत मिल जाये तो",[],[],[],0,0,0,[],[],http://twitter.com/anyuser/status/1306244415619362823,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,0
1306244274053197824,1306244274053197824,2020-09-16 14:51:18,2020-09-16,14:51:18,UTC,3283374090,SRiitu,👒 Ritu Singh 👒,,"RT @RautSanjay41: दो वायरस:
MODID-14, और COVID-19 देश को दोनों का वैक्सीन चाहिये!
क्यूंकि,
COVID-19 लोग वेंटीलेटर पर, MODID-14 देश वेंटिलेट…",['RautSanjay41'],[],[],0,5,0,[],[],http://twitter.com/anyuser/status/1306244274053197824,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1223471680552689666,Wed Sep 16 10:59:43 +0000 2020,1306185994106888193
1306244247545417728,1306244247545417728,2020-09-16 14:51:12,2020-09-16,14:51:12,UTC,845905071418204160,PeepingMoon,PeepingMoon,"PeepingMoon HQ, Mumbai","#Covid के दिशानिर्देशों का पालन करते हुए #SaifAliKhan ने शुरू की #AliAbbasZafar की वेब सीरीज की डबिंग

@aliabbaszafar #Covid19 @SaifOnline #DilipSubramanium https://t.co/9QAFQQqC2j","['aliabbaszafar', 'SaifOnline']","[{'url': 'https://t.co/9QAFQQqC2j', 'expanded_url': 'https://hindi.peepingmoon.com/webcast-news/news/26325/saif-ali-khan-dubs-for-ali-abbas-zafars-web-show-adheres-to-covid-19-guidelines.html', 'display_url': 'hindi.peepingmoon.com/webcast-news/n…', 'indices': [157, 180]}]",[],0,0,1,"['Covid', 'SaifAliKhan', 'AliAbbasZafar', 'Covid19', 'DilipSubramanium']",[],http://twitter.com/anyuser/status/1306244247545417728,False, ,0,,"<a href=""http://www.peepingmoon.com"" rel=""nofollow"">Peeping Moon</a>",,,0
1306244121103757313,1306244121103757313,2020-09-16 14:50:41,2020-09-16,14:50:41,UTC,1259091230723641346,TheMaans,J!πdⓂ️@@N,India,"RT @Anurag_Dwary: MP में ऑक्सीजन का संकट? शिवराज सिंह सरकार ने औद्योगिक उपयोग पर लगाया बैन

https://t.co/YJKuJj1cfE",['Anurag_Dwary'],"[{'url': 'https://t.co/YJKuJj1cfE', 'expanded_url': 'https://khabar.ndtv.com/news/india/madhya-pradesh-government-bans-industrial-use-of-oxygen-amid-covid-19-crisis-2296115', 'display_url': 'khabar.ndtv.com/news/india/mad…', 'indices': [92, 115]}]",[],0,2,0,[],[],http://twitter.com/anyuser/status/1306244121103757313,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",748752974,Wed Sep 16 12:01:33 +0000 2020,1306201555842920448
1306244069652217856,1306244069652217856,2020-09-16 14:50:29,2020-09-16,14:50:29,UTC,1248087535965728769,ShyamaN42142462,Shyama Nand jha,,RT @ShyamaN42142462: प्रिय @myogiadityanath मै  रोज कमाने वाला साधारण मजदूर हूँ और किडनी का मरीज हूँ और पूर्ण रूप से डायलिसिस पर निर्भर हूँ…,"['ShyamaN42142462', 'myogiadityanath']",[],[],0,1,0,[],[],http://twitter.com/anyuser/status/1306244069652217856,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1248087535965728769,Sat Apr 11 15:07:59 +0000 2020,1248991189212135426
1306243789992804352,1306243789992804352,2020-09-16 14:49:23,2020-09-16,14:49:23,UTC,493047534,pbisrocking,Surgically Right,"Mumbai, India","Get ready, @ReallySwara, @RanaAyyub @khanumarfa ... fake covid+ report yanphir pregnancy report taiyaar kar lo... aap sab je bhai ""jaan"" ne bakk diya hain!! https://t.co/pK72JRUSqQ","['ReallySwara', 'RanaAyyub', 'khanumarfa']","[{'url': 'https://t.co/pK72JRUSqQ', 'expanded_url': 'https://twitter.com/AmarUjalaNews/status/1306125152242012160', 'display_url': 'twitter.com/AmarUjalaNews/…', 'indices': [157, 180]}]",[],0,0,0,[],[],http://twitter.com/anyuser/status/1306243789992804352,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,0
1306243504507465729,1306243504507465729,2020-09-16 14:48:14,2020-09-16,14:48:14,UTC,1247399753245061122,0Up2sdVWCSEmXbT,स्वर्णप्रताप,,RT @MahantMochan: #Covid_19 सब ठीक रहा तो कुछ सतर्कता के साथ पितृपक्ष के बाद भगवान संकट मोचन हनुमान जी महाराज का दर्शन सबको सुलभ होगा। http…,['MahantMochan'],[],[],0,40,0,['Covid_19'],[],http://twitter.com/anyuser/status/1306243504507465729,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1084843905319809030,Tue Sep 15 08:07:40 +0000 2020,1305780306813702144
1306243416162930688,1306243416162930688,2020-09-16 14:47:53,2020-09-16,14:47:53,UTC,1297478071281319936,gorav_attry,Gorav Attry देश ही सर्वोपरि है। jai jawanjai kisan,up 85 aale jaat,RT @ZeeNews: भारत में कोरोना वायरस (Coronavirus) का प्रकोप लगातार बढ़ रहा है. इस महामारी ने देश के हर क्षेत्र को बुरी तरह से प्रभावित किया…,['ZeeNews'],[],[],0,11,0,[],[],http://twitter.com/anyuser/status/1306243416162930688,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",461841349,Wed Sep 16 14:38:14 +0000 2020,1306240986134183936
